,text,class
955,спиздела,0
956,"мама: у тебя был такой пустой и безразличный взгляд  я: конечно, ты же меня в 5 утра разбудила",0
957,"Бошка начала болеть ещё к часу ночи, просидела так до трёх и легла спать думая что к утру пройдёт. Наивная",0
959,"а в городе осень без сна. что я тебя брошу, ты знал.",0
960,"я просто тут почитала форумы и ужаснулись с количества умников, которые пишут хуйню про спорт и диеты. у меня глюкоза в жопе, метаболизм тоже в жопе, а ещё повышен пролактин, какой, блять, спорт??? какое правильное питание???? я поправилась не смотря на то, что я ем 1500 ккал",0
961,"синтезатор у сестры, поэтому я хуй знает че придумаю с укулеле, ибо она слишком весело звучит",0
962,я думаю скоро начну читать новвелу Аватара Короля....,0
964,"Ещё он смешно жадно жужжит, если его оторвать от клитора",0
966,"тв наркотики  .  хед, в котором  сероволк'и, выросшие в суровых девяностых, как и все, сидели на веществах. и олег, в отличии от сережи, долбился тяжелой и доступной хренью, типа клея и прочего, что ударило по его мозгам, а поэтому волков и забросил учебу в универе.>>",0
968,"Я НЕ МОГУ С ЭТИХ АРТОВ, КОТОРЫЕ СДЕЛАЛИ ПО ЭТОЙ ПАРОЧКЕ, ТАК ЧТО ТУТ БУДЕТ ЦЕЛЫЙ ТРЕД HeavenOfficialsBlessing  HuaLian ",0
970,парео солнце,0
971,когда была в москве с открытым ртом каждый раз насте говорила огооо смотрии это жеее автобусы которые работают на электричестве.......................... приехали из второй столицы называется,0
972,столько движений по выходным в ночном Сочи,0
973,Надеюсь его сожрёт совесть нахуй.,0
974,"когда-то у нас был городок, а теперь, стыдно признаться, горгород",0
975,"а вот его альфа... это самый типичный альфа который изнасиловал его при первой же возможности, он идет нахуй. да и ебальник у него слишком серьезный для яойных омегаверс манг знаете ли..",0
976,"Подруга: *хватает меня за руку, и наши пальцы переплетаются* Знакомый: Такое чувство, что я попал в какое-то юрийное аниме...",0
977,я подобрала песенки с максимально моими вайбами,0
978,"вряд ли я дождусь своего ""когда-нибудь""",0
980,мурвуки как пейринг это песня daddy issues tiktok remix я всё сказала.,0
981,"Блять, у меня неадекватное желание собрать физ ЧиЧу... Ëбанный тикток...",0
983,"- можешь списать, но только не слово в слово - хорошо",0
984,когда уже отменят месячные,0
985,МНЕ ТАК СМЕШНО С ЭТОГО ПОМОГИТЕ,0
987,мы просто хотим узнать кто написал ред лайтс а в итоге получаем смущенных Хенджина и Чана которые не хотят признаваться я ору,0
989,"дебильный детский поступок, я уверена, они из маленьких дьяволят превратились бы в огромных монстров и сожрали бы меня нахуйв общем, потом приехали их родитеди и моя мама и они радужно съебались отсюда  чему я очень рада",0
990,"игра прикольная по атмосфере как второй аутласт, только не настолько хард",0
992,"а восемь миллионов за сутки не настримили ээ такк ладно, сейчас картинка сложится",0
993,Да-да ВОТ ЭТИ ЛЮДИ СЕЙЧАС ПОЛУЧАЮТ ОБРАЗОВАНИЕ ПО ХУДОЖЕСТВЕННОЙ СПЕЦИАЛЬНОСТИ.,0
994,"я ни к кому не чувствую искренней ненависти, but люди которые заставили чувствовать меня лишь способом достижения цели",0
999,У меня подруга детства ждёт ребёнка…,0
1000,"Надо это написать себе на ладони. А лучше набить тату. Чтобы как только поныть охота, мол, я ничего не добился, опа, глянул на руку и настроение поднимается.",0
1001,"Взросление это когда ты загадываешь не море денег, любовь и тд и тп, а просто человеческого счастья и крепкого здоровья",0
1002,приложите руку к экрану,0
1003,"Хочется писать сообщение «когда вернусь, будь дома», а некому, блять. Режим жены и мамки оплатила, режим замужества не оплатила.",0
1007,Поставил анимированные обои и каждый раз разблокируя экран телефона ловлю приступы эпилепсии ,0
1009,ребята из москвы давайте встретимся и сплотимся,0
1011,люблю спортиь кстати до пиздеца,0
1012,смотрю «город в котором меня нет» и весь сезон подозреваю учителя…,0
1013,"Многие в твиттере пишут о том, как им хотелось бы красивого, умного, любящего парня. Каждый раз неловко перед ними, потому что у меня уже такой есть. Мне повезло.",0
1014,блять я давно не ждала от кого то что то алгла мне поохо но сука от тебя посему очент жа,0
1016,внимание наша эстетика вечеров с сестрой,0
1017,"Как можно чертовски хотеть отношений , но чертовски боятся открыться человеку.",0
1018,Мы играем в парного дурака,0
1019,я умерла  genshinimpactfanart,0
1020,я просто физически не могу перестать юзать этот смайл,0
1021,"я сегодня ночью чуть не задохнулся,стало очень тяжело дышать",0
1022,Меня бесят мои глаза и мешки под ними,0
1023,"Моей сестре сегодня купили новые вещи за 10 тысяч, завтра подарок маме и сестре за 23. Мне не хватает денег заплатить за занятие и купить футболку на треню)",0
1024,мы сейчас с мамой пойдём за апельсиновым соком сейчас очень темно,0
1025,я не могу это пройти уже ЧАС,0
1026,купила пышек,0
1027,вася шесть утра блять,0
1029,моя сестра когда увидела как я танцую под заставку волчонка на всю громкость: ,0
1030,налить из пятилитровой бутылки воду в стакан и пить: ,0
1031,"Я рада такой длине и считаю её очень удобной, но то что мне сделали с кончиками на этом фото... Бе просто",0
1033,"Когда я была саппом, у меня это так не выглядело",0
1034,"которую вообще-то должна же делать я, а это значит, что пока я буду сидеть и писать тесты, ОНА МНЕ ВЕСЬ ТОТ МОНОЛОГ ИЗ ТРЕДА ЗАЧИТАЕТ И ЕЩЕ ОЧЕНЬ ОЧЕНЬ ОЧЕНЬ МНОГО ВСЕГО СВЕРХУ ДОБАВИТ, а это мне не сдалось, поэтому я тогда вышла просто на улицу и полола огород, делала что-то по",0
1035,а ну быстро возвышать цици до 6 фазы или качать кэйю,0
1036,"тупая идея, мне не нравится, я спать",0
1037,"Блять у меня так сильно голова болит, как будто я вчера не в крокодиле рисовала, а бухала весь вечер",0
1040,"Я не знаю, как работает мой мозг. На улице 19 градусов и солнышко, а я надела кожанку (:",0
1041,"Ну ничего себе во «Всеведущем читателе» хентай, но это обьясняет откуда у [СПОЙЛЕР!] [СПОЙЛЕР!] (но с точки зрения физиологии всё ещё нет)~",0
1042,"почему к ним приходило по несколько человек. почему у меня целый зал. я была спокойна до того момента, как увидела это количество.",0
1043,если я ещё раз увижу мем про атаку титанов в реальной жизни из-за того что благодаря археологам мы знаем об останках гигантских людей то я вскроюсь,0
1044,представить***,0
1046,ЕБАТЬ ОН НАШЕЛ МЕНЯ У ТЕО АААААААААААА НАМ ПИЗДА,0
1047,"Всегда хотел разбить или сломать что то в приступе гнева как в кино, но понимал что 1) нужно будет убирать за собой 2) покупать говоря а денег жалко",0
1048,Мой девиз всего 3 слова: главное поесть немного!,0
1051,идеальный день,0
1052,"Хочу, однажды проснувшись, посмотреть на уведомления в телефоне и увидеть там билеты в какую-нибудь страну на двоих с подписью: «я тебя люблю» ",0
1053,я влюбилась в семиклассницу ,0
1055,варя сидит и переживает сейчас.. а вдруг случилось что-то,0
1056,"Я: та зачем мне ети отношения?  Хорни лесбиянки из тик тока: *существуют* Я: *я за вас рада, но не от всего сердца*",0
1057,"и целыми днями остается лишь пальцами скучающе отстукивать свои ритмы по бутылке с лимонадом, болтать ногой и засыпать под дневным палящим солнцем, вплавляясь бронзовой кожей в полосатый шезлонг >>",0
1059,"мама: не шуми, иначе паски упадут!!  я, которая ночью громко пела несколько часов подряд: ",0
1060,"Если это Рай, почему я помню всё, что было завтра, и не знаю, что будет вчера.?",0
1061,Т1: ...И он замуж вышел! Т2: Ты хотела сказать «женился»? Т1: Я всё верно сказала~ Т2: ,0
1062,хочется здоровья и денег,0
1063,я не сплю я хайп,0
1064,"я нашла крутые штаны на алиэкспресс и хочу их купить, но чиво делать, если они не подойдут? они для меня не дешёвые, и типо... *крик*",0
1065,читаю политику конфиденциальности и вообще не зря,0
1066,разница между фото - неделя,0
1068,это не возможно контролировать ебнутый,0
1069,"Вы думаете, такое бывает только на тусовках? Ко мне подошёл однажды парень, чтобы я посмотрела сайт для его работы. Я сказала «нет, не хочу», он сел рядом со мной и начал показывать. Я говорю «почему мужчины не понимают нет как нет?»",0
1070,К слову о вакцинации  Вмазываться мы не будем  Причину я объяснять не буду,0
1072,"я никому в этом интернете доверяю, «теплым» словам по ту сторону экрана тем более:)",0
1075,Мне 100 рублей не жалко Но я хотела пощеголять в своей козе..... + Там праздничная тематика....... Блять....... Почему мне так не везёт?? А в воскресенье я хочу дома посидеть и поспать,0
1076,"ЧЕРТ НУ КТО МЕНЯ ПРОСИЛ СМОТРЕТЬ СТЕКЛО НА НОЧЬ, КТО",0
1077,"Меня удивляет наивность людей, которые восхваляют и обожествляют отношения между людьми, которые похожи друг на друга. Со временем эти две личности сольются в одну и границы каждого из них будут расплывчатыми. Нет в этом ничего хорошего.",0
1078,Предвосхищая все ваши вопросы скажу честно: я маленькая девочка,0
1079,"хед! дазай выхватывает у чуи упаковку конфет, смеясь, что тот своими «маленькими» ручками не сможет открыть её, и чтобы он вообще делал без него такого сильного и ответственного. в итоге он минут пять мучает бедную разноцветную упаковку, безуспешно вертя её в руках, сдирая уголки",0
1080,в общем хэдканон: из за морского воздуха пропитанного солью её волосы сами по себе начинают кудрявиться,0
1081,"Блять, если у вас классный руководитель, куратор и тд позволяет себе серьёзно оскорбить вас, вашу семью или просто переходит на личное тогда, когда это не надо. (Да это блять вооьще то никогда не надо) Не смейте это терпеть и молча уходить",0
1082,"Сегодня позвали пить вино и кататься на саночках. Определенно, да.",0
1083,АСЬ ТЕБЕ,0
1084,"если мама дала бы разрешение???? ТЫ РЕАЛЬНО ТАК ДУМАЕШЬ???? ХАХФХВХЫХАХЫХВХВЖ БЛЧТЬ я ни за что не покину свою зону комфорта, где у меня есть собственная комната, своя кровать, отдельный ноут и телефон, место, где я могу рисовать, если захочу, а могу и уроки делать, все для себя",0
1085,романтизирую каждое проявление ко мне внимания или хорошего воспитания,0
1086,Жизнь жестока...,0
1087,карту Гонхи с альбома LIVED — 300 р.  Буду признательна за рт,0
1088,"дазай втайне влюблён в своего одноклассника чую, тот этого не знал.  однажды они наедине оказались у осаму в спальне, тот запаниковал, не зная, что делать. Поэтому закрылся в ванной и позвонил Тачихаре: – Тачи, спасай, он у меня в спальне.  – Действуй. – ... ЧТО ЗНАЧИТ ДЕЙСТВУЙ.",0
1089,Ники: Эндрю нет Эндрю: Эндрю да  Кевин: Эндрю нет Эндрю: Эндрю возможно  Нил: Эндрю нет Эндрю: Эндрю нет aftg,0
1090,у меня паника:) тут едет рядом девушка....... тьфу блин,0
1091,"кпец, у меня на аккауенте актива 0. Сама себе все видео лайкаю",0
1092,"я часто делаю всё на эмоциях, прощаюсь со всеми, а потом чувствую невыносимую вину за то, что лишь морально не вывожу.",0
1093,"Это моя училка по литературе, она очень милая.",0
1094,CAT***,0
1096,"Такая хуета снилась. Какие-то вебкам-шоу в перемешку с метро и универом. А ещë на меня там гнали все знакомые, но я как бы даже во сне сука и на всех напиздел",0
1097,я не понимаю в чём прикол читать меня если не нравится,0
1098,"Питерцы! Посоветуйте бассейн с сауной? В идеале ближе к северу, синяя ветка в приоритете. Спортивного формата - дорожки по 25 метров, вот это всё.",0
1100,Я НЕНАВИЖУ ЕБУЧИЕ МЫСЛИ МЕНЯ ЖТО ВСЕ ЗАЕБАЛО Я САМА ОТ СЕБЯ ТРЕБУЮ ЧЕГО-ТО ОТ ВСЕЗ ТРЕБУЮ Я САМА СОЗДАЮ ПРОЬЛЕМЫ ДУРА НАХУЙ:),0
1101,"Я уже 13 лет одна ращу своих  3 дочерей. Старшая уже сама о себе заботится. предстоит еще двоих выпустить во взрослую самостоятельную жизнь. Я разводилась будучи беременной третьей дочерью. мне было страшно,ниебически сложно. За это время я получила еще две вышки,помимо разных",0
1102,Диона с одной крутки....,0
1106,"не взваливай на других свои проблемы, ты никому не нужен",0
1108,"я конечно не ярый фанат депо и фары,но я так хочу услышать их новый фит",0
1111,Как перестать орать с этого? manhwa  onoroff  вместеилипорозень,0
1112,пиздец что,0
1113,Кхе~,0
1114,"Окей. Где-то я читала что мозг генерирует те самые ""хорошие сны после которых не хочется просыпаться"" по причине недостатка эндорфинов. Вопрос. НАХУЯ ТОГДА ГЕНЕРИРУЮТСЯ СНЫ В КОТОРЫХ СБЫВАЕТСЯ ВСЕ ХУЕВОЕ, В КОТОРЫХ ТЕБЕ ПЛОХО? Испортить себе настроение я и вне сна могу спокойно",0
1115,6 серия 19 сезона Южного парка это Шедевр. Я всë сказал.,0
1119,просто искала картинки,0
1120,провайдер так мне не перезвонил мразь,0
1121,Ну и жмыхнуло же Игоря (2018/2021),0
1122,Горячей воды не будет до 1 июля. Заебись,0
1123,"добрый вечер, котята. я только еду домой с меги.",0
1124,Я ПРИСЛУШАЛАСЬ И ТАМ ЕСТЬ ЗВУК .............,0
1125,охуеть.  вот представьте вам падают две полезные персонажки 5* ну так вот то же самое,0
1126,"Интересно у детей из моего класса есть твиттер? Если да, привет вам  Пока ‿",0
1128,дайте деняг на эту приколюху,0
1131,"""... для того, чтобы управлять, нужно, как-никак, иметь точный план на некоторый, хоть сколько-нибудь приличный срок. Позвольте же вас спросить, как же может управлять человек, если он не только лишëн возможности составить какой-нибудь план хотя бы на смехотворно короткий срок,",0
1133,блятььь отговорите меня от покупки нового телефона я ведусь на поводу у бренда,0
1135,"Тред о том, почему если после вашей помощи, которую не просили, человек не начинает обожать весь мир, он не является нытиком, занудой и подсаженым на внимание:",0
1136,а что если набить на лобке федю или осаму,0
1137,Мой типаж по работе: хохмачиха-скупердяйка. Такова доля фандрайзерова.,0
1141,Боже  как же меня заебала эта пудра  6 часов разбора пудры ,0
1142,или не от воды черт паника паника,0
1143,Пару дней назад мы с подругами нахуярились вискаря и самая гениальное что пришло нам в голову это писать бывшим в 2 часа ночи. Вышло крайне забавно),0
1144,"девушка которая меня поддерживает, любит, отдает отдачу, понимаеит, и не отталкивает за мой скверный характер",0
1145,вообще они за лавкрафта базарят,0
1146,Мы с подругой впервые за долгое время выползли из своих нор. Подруга: То есть люди вот так вот гуляют? Это довольно... Я: Разочаровывающе? Скучно? Нелепо? Подруга: Именно! Лучше бы дома сидели! Какое-нибудь аниме посмотрели бы! Я: Согласна!,0
1147,новая оформа на мангалибе,0
1149,Бог?) Нихуя ты)) а чё ты сделал?))),0
1150,зомби бибиби бибибибибиби,0
1151,ненавижу телеграм.,0
1152,Бляяяяяяяять этюдник,0
1153,я вкрашилась в дотера,0
1154,"пока все играют в дурака с бсд фд, я играю с реальными легендами уильямом и шерли ",0
1155,"все: отношение не отношения, свадьба не свадьба, любовь-морковь.  мы с  : Сану был охуенный, оо А Даби так и знал что он Тойя...",0
1156,я сейчас злая как цепная псина  а еще хочу удалить все возможные приложение (соц. сети в особенности) ну как же я заебалась,0
1157,я замучила женщину около передевальни хахах заходила туда раз 4-5 точно,0
1158,"Будет просто офигенно, если носки не прийдут до моего др!",0
1159," oiomiИм до развода осталось часа два  Сакуса готов окунуться в новую жизнь с головой, готов идти вперёд несмотря ни на что. Даже если это и невыносимо больно.  Ойкава насквозь его видит. Напряжённые плечи, вздернутый вверх подбородок, словно он выше этой ситуации, но взгляд>>",0
1160,мило,0
1162,"темновато пока что, но ладно и так сойдёт :>",0
1163, музыкадня Нервы - Так как надо,0
1164,Доброе утречко   Я все таки нарисовала микро стрелки их почти не видно но я чуствую себя уверенней,0
1165,Смеюсь,0
1166,"Я щас вспомнила, анимешники же носят зелёные ленточки?",0
1167,ОМММММГГГГ ЕЩЁ СОВСЕМ НЕМНОГО,0
1169,Ну ВОТ ЭТОТ ВОТ ТОВАРИЩ,0
1170,"Пишет «бегу», надеюсь, бежит с бутербродом в зубах, иначе я ее побью",0
1171,"Мне настолько не хватает новой музыки Hatari, что я уже слушаю ЭТО",0
1172,мы должны были бороться с гендерами а не придумывать новые,0
1173,"лрт я её вижу омг, хотела бы я быть смелее чтобы подойти хаэаэах",0
1174,Такая крутая штука,0
1175,"Я ахуеваю с Аку,пиздец.......... Мастер пранков.",0
1176,Закат ( реально без фильтров),0
1177,самая орная сцена побега,0
1178,неужели я что-то нормальное писала и у меня были ресурсы...,0
1179,Меня впервые кто-то позвал на выпускной. Я в шоке.,0
1180,"И когда я увидела впервые эту цифру,  я была удивлена, ведь ничего для этого не делала",0
1181,en busca de un esclavo financiero no irónicamente,0
1182, тред порно,0
1183,меня трахает яна,0
1184,"Блять я наверное скоро начну выпивать перед съёмками, а то страшно пиздец",0
1186,"¡¡¡ tw:  рпп ¡¡¡ 0-о это как ¿¿¿ 49, как это вышло¿¿¿, нет я конечно рад но как¡¿¡¿¡",0
1187," хз, что тут сказать, наверное, у меня милая жизнь)) но иногда в перерыве хочется поплакать ",0
1188,"резкое отвращение и понимание того, что стало абсолютно пoxyю",0
1189,ем салат с водой ппшка фитоняшка,0
1191,Мир не заслуживает Болина………я плачу натурально аааааааа,0
1192,"Ебать у него ебало серьезное, я бы сделал его каким-нибудь хокаге",0
1194,"Спокойной ночи друзья, вас так ведь можно называть, верно?",0
1195,Я уснула с мокрыми волосами и превратилась в выпускницу,0
1196,"терапия? нет, спасибо, я предпочитаю пересматривать псов вместо этого",0
1197,Мама спросила: «Кто такой шиппер?». Что ей ответить?,0
1198,Облизываю пиво.,0
1199,"я звоню на горячую линию: здравствуйте, у нас сломан блок питания, он сгорел внутри чел: перезагружать пробовали? я: как я это сделаю, он сломан, мне нужен новый чел: купите и звоните потом, мы установим я: это разве не ваша обязанность? чел: нет, до свидания",0
1201,"пиздец у меня перезагрузка нахуй произошла после очень долгого разговора с людьми в дискорде и я после этого чувствую себя не то чтобы грустно, мне просто спокойно и радостно на душе, учитывая что именно с ними я очень давно не разговаривала",0
1202,"В вашем окружении есть человек, к которому вообще никак не хочется быть грубым или резким?",0
1203,"хочу написать тебе, что не скучаю и что мне все равно на тебя",0
1205,моя матка меня ненавидет,0
1206,Я ПОНЯЛА,0
1208,новая мечта купить куклу Кена и переодеть его в платье,0
1209,Почему-то я вижу в этих строках оригинального Кейла...,0
1210,а что так плохо,0
1211,"а это я в 2014, когда всё ещё только начинается, но особых симптомов я не ощущаю",0
1212,рандомные скетчи извините,0
1213,Между ними любовь,0
1216,достало быть человеком-это скучно,0
1220,"так, 152 это между 150 и 153, так что вес тоже между их весами, а именно 34.. и тут я, которая весит где-то 60 кг",0
1221,С третьим днём пленэрной практики,0
1222,"время уже четыре и хочешь-кури в квартире, неси свой сотик мы будем в объективе.",0
1223,"Русреал  — На этом всё, — заканчивает лекцию Акааши и студенты как по стартовому пистолету начинают собираться, — а вас, молодой человек, — тычок мелом в Цукишиму, — я попрошу остаться  Кей напряженно сглатывает, смотря на небрежную на первый взгляд ухмылку преподавателя, но",0
1224,"так, а что теперь поставить на закреп..",0
1225,ноль слов мы только приготовились,0
1228,Я ТАК ЗАРЖАЛА,0
1230,кину нюдс за голос за инупи,0
1231,"Моя бабушка увидела мои волосы и сказала, что я похожа на Гоголя. Успех!",0
1232,Всегда всё пижу.,0
1233,"Близятся выходные, а значит руки дойдут до третьего ребилда Евангелиона. Уже готова молиться на Каору за его секси голос. Серьёзно, это тот случай, когда любишь персонажа не столько за его роль в сюжете, а потому что его озвучивает твой любимый сейю.",0
1234,"да, конец недели я так счастлив. сегодня будет ночные чаепития, я рад. завтра мне нужно отдать день на подготовку к праздникам и пойти прогуляться утром, а четвёртого нужно сходить на бесплатное представление боёв (´•ω•`‶) я очень надеюсь то что не засну прямо на чаепитие.",0
1236,Ещё 8 дней....,0
1237,хахахахах люди всегда так смешно убегают от дождя как муравьишки,0
1238,эйтини такие вечно   8 makes 1 team?  8 makes 1 team.  разговор окончен,0
1239,"Хочу носить платья, но в тоже время я понимаю, что буду смотреться в них нелепо и комфортно ощущать себя не буду :'(",0
1240,"порядок-ли, что всякие там плюшки, шишки, продают прямо в табачных ларьках?",0
1241,"Меня так забавляет, что первое, что мне пишут люди: ""Ты жив?"". Вот что значит репутация)",0
1243,спят деловые партнёры под слоями одеял потому что зима вообще-то а олегу простывать нельзя сероволк,0
1244,Лучшее сообщение от друга: ''прости что отрываю от медитации но тут стынет шаурма'',0
1245,меня глючит,0
1247,дочитаю главу осталось 27 страниц,0
1249,у меня нет слов.,0
1251,"Ну шо, я выйграла 305 рублей только ",0
1252,как же скуучно,0
1253,ч не выпила,0
1254,"и снова я возвращаю все фотографии из архива в инст и истории в актуальное  и так по кругу скоро удалю, наверное",0
1255,"Утром было 36,3 А под вечер всегда 37 с чем-то  Это на меня так вечер влияет?",0
1256,она всегда с пучком и иногда с распущенными моя зайка,0
1257,Блять а можно в половине третьего ночи перестать подрывать под окнами корсары и материться что руки обожгли   Долбоебы блять,0
1258,"Дилан О’Брайен, где-то скрывается и ходит",0
1259,Иметь желание социализироваться - Иметь желание реализовать своё ощущение общности с м******ми из-за дисфории но при этом ВСРАТО конечно же)))))),0
1260,БЛЯ ИЗ-ЗА ДОЖДЯ НАСТУПИЛА В ОГРОМНУЮ ЛУЖУ БОЛЬШЕ ПОХОЖУЮ НА МОРЕ И ПРОМОЧИЛА ВСЕ НОСКИ  ТАК КЛАССНО,0
1261,", сестрёнка, держись!! Твои половые органы не важнее твоей личности. То, что эти люди не хотят признать твою идентичность просто-напросто показывает их отношение к женщинам как к вагинам на ножках. Ты настоящая девушка!",0
1262,"Грустно, но этот акк стал мне ближе,чем мой ""главный"", хотя изначально это место бело лишь безопасным островком",0
1263,Это слишком охуенно для этого мира:,0
1264,из 16 пунктов внутренней гомофобии у меня 8. блять. доброе утро нахуй,0
1265,"настя такая хорошая, накормила меня вафлями, люблю настю",0
1267,Смерть не имеет к нам никакого отношения. Когда существуем мы - не существует она. Когда же есть она - то мы уже не существуем.,0
1268,"Так,нужно немного успокоиться и откинуть плохие мысли.... Самый простой способ: подрочить.",0
1269,"моя мама стала повёрнутой на вере и меня подбивает на то же  один вопрос: з а ч е м?меня ужасно раздражает то, что за меня всё решают: кем мне быть, в кого верить, в кого влюбляться, с кем общаться и так далее  я вас умоляю, дайте мне денег и я сразу уеду куда-то, плизз",0
1270,Давно у меня не было такой ломки кого-то убить,0
1272,"Всем привет!!  Сегодня мы пришли к вам с хорошей новостьюС сегодняшнего дня мы будем работать не только в твиттере, но  и в ещё одном месте Именно поэтому представляем вам филиал нашей фанбазы в вконтакте",0
1274,"Я на полном серьезе подумала,что время началось опять,и что сейчас 0:07. Я не заметила пятерку.",0
1275,Я хчу большие губы,0
1276,Ну...кого заморозить? Я снова ледяная,0
1277,ахахахха как он не хотел спасать стариков но сердцу не прикажешь,0
1278,моя собака с веткой на носу фотогеничнее меня...,0
1280,Сладких сновидений,0
1281,Никто:  Я: плачу когда делаю контрольные по физре потому что вспомнила как мама помогала мне делать контрольные и очень увлеченно об этом говорила,0
1282,Люди которые меняют одновременно аву и ник. Вы чёртовы монстры! Вот как я вас теперь должна узнавать? Как?  Данный твит проспонсирован @niktomimi13 (ты ктооо? Я же знаю что кто-то знакомый! /нр),0
1284,"Кстати вот этот канал мой любимый, чтобы снять напряжение, меня каждый раз в слезы с того, что он называет щеночков картошечками ;—;",0
1285,неужели так сложно сделать что-то без любовной линии??? вот вы серьезно???,0
1286,Начинаю смотреть «Екатерину» потому что там играет моя любимая неподражаемая Марина Александрова,0
1287,"чёрт, эта песня ко мне привязалась, и я готова слушать её вечно",0
1289,"Синяки под глазами и сильная бледность скрываются за тональным кремом, худое тело прячется за слоями бинтов и одежды. И вот он уже идет в Вооруженное Детективное Агентство.   Там его встречают крики и выговоры от напарника, горы отчётов и прочая офисная дрянь. ",0
1290,"28.04.21  ко мне пришло озарение, я поняла, кем я хочу быть. это круто, я была так рада этому, учитывая все давление со стороны родителей.",0
1292,я ночью нарисовал рисуночек °^°,0
1293,"Вы не просили, но я сделала. Я снова перевела кучу статей про гендеры и объединила в один тред. Все для вас, мои зефирки ГЕНДЕРНАЯ СИСТЕМА СООТВЕТСТВИЯ СПЛАВАМ тнрс  лгбт",0
1294,"На этой неделе у меня будут срезы и к ним я тоже очень готовлюсь. Вы даже не представляете как. Я пытаюсь успеть выучить все. И сейчас я выжата как лимон. И снова я плачу и делаю, плачу и делаю. Потому что надо. Да и потому что я правда смогу.",0
1295,я готова посвятить свою жизнь кофе с сахаром,0
1296,хехе.. 7:37pm,0
1297,фрейд прав,0
1298,а давайте все посмотрите юру кэмп,0
1299,"терпимо относитесь к туристам на улице а шесть утра, может они всё ещё живут по своему часовому поясу ",0
1300,"Я: Хочу найти яой! Подруга: Мы в России! Какой яой? Я: Но BL литература же есть! Подруга: Где? Я: Ну там, рядом с «Атакой титанов», стоят «Синтонимы»!",0
1301,"Паймон, но не доделанная бляха я вообще в этом году заканчивала рисунки?",0
1302,"господь бох, к нам на протяжении нескольких недель приходит подруга мамы и против нее я ничего не имею, но она в последнее время приводит с собой внучку, которая младше меня на семь лет и это жесть, она не дает мне покоя. не дает даже поесть вишни с деревьев, плиз, за что..",0
1303,"с новым годом,солнышки!",0
1304,"currently listening to In Rainbows by Radiohead, plz do not disturb",0
1305,"как же круто, ыыы",0
1306,"чуваки,как можно сделать из фотки что-то типа аниме арта?",0
1307,"Тем временем пятиклассники, изучающие французский, читают Отверженных в оригинале. Да, у меня травма!",0
1308,"казутора: эй чел~  чифую: ???  казутора: а ты случайно не психологическая травма?  чифую: ?????  казутора: просто сколько бы я не пытался справиться с мыслями о тебе, я так и не смог выкинуть тебя из своей головы.  чифую: ????????  казутора: .... пойдем гулять?  чифую:  пойдем.",0
1309,Эш Линкс,0
1312,Больше всего на свете я не хочу идти в шарагу,0
1313,"мицуя, солнц, где середина твоих бровей?",0
1314,С днём нового краша или Аня снова села смотреть онеме,0
1315,сумире и футаба протекторка,0
1316,"я хочу изобрести симулятор хуёвой жизни для того чтобы в моменты недовольства побывать в худшем сценарии своей жизни, выйти из симулятора и сказать: ок, больше не выёбываюсь",0
1317,она хотела поплакать но у неё не шли слезы из глаз,0
1318,Самый страшный мультик который я смотрела в своей жизни,0
1319,"Одноклассник: Не люблю, когда везде женские волосы...  Учитель: Тогда на ком ты женишься?  Одноклассник: Видимо на мужчине...",0
1320,"я не буду никого любить за просто так, but если вы воспринимаете меня в серьез..",0
1321,"2 часа. я 2 часа читала весь этот срач на ее аккаунте с русскими.. это жесть. мне жаль ее, т.к. она просто хочет, чтобы ее работы не переводились нелегальным образом, ибо так пропадают ее деньги. а с другой стороны - она назвала читателей нелегалок ворами, преступниками,",0
